depa_nombre;muni_nombre;habi_codigo_habilitacion;nombre_prestador;codigo_habilitacion;numero_sede;sede_nombre;nits_nit;dv;clase_persona;naju_codigo;naju_nombre;clpr_codigo;clpr_nombre;ese;nivel;caracter;habilitado;grupo_capacidad;coca_codigo;coca_nombre;cantidad;numero_sede_principal;numero_placa;modalidad;modelo;numero_tarjeta;fecha_corte_REPS;gerente;direccion;email;telefono
Cundinamarca;FUSAGASUGÁ;2529000036;E.S.E. HOSPITAL SAN RAFAEL DE FUSAGASUGA;2529000036;01;EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE FUSAGASUGA;890680025;1;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;4;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ANDRES MAURICIO GONZALEZ CAYCEDO;DG 23. # 12-64;gerencia@hospitaldefusagasuga.gov.co;8733000 EXT 102;
Cundinamarca;FUSAGASUGÁ;2529000114;SOCIEDAD MEDICO QUIRÚRGICA NUESTRA SEÑORA DE BELÉN DE FUSAGASUGA S.A.S;2529000114;01;SOCIEDAD MEDICO QUIRURGICA NUESTRA SEÑORA DE BELEN DE FUSAGASUGA S.A.S.;800174851;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUIS FRANCISCO DELGADO MONSALVE;TV 12 No. 17-01;gerenciageneral@clinicabelen.com.co;8868888 / 8868889;
Cundinamarca;GIRARDOT;2528600208;CAJA COLOMBIANA DE SUBSIDIO FAMILIAR COLSUBSIDIO;2530700208;16;CLINICA  COLSUBSIDIO GIRARDOT;860007336;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;11;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Mónica Retavisca González;Carrera 8# 19 -45 ;diana.sanabria@colsubsidio.com;8886081 Ext 79594;
Cundinamarca;GIRARDOT;2530702631;DUMIAN MÉDICAL S.A.S;2530702631;01;CLÍNICA SAN RAFAEL DUMIAN GIRARDOT;805027743;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;14;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;DANIEL EDUARDO NUÑEZ CONVERS;CRA 5 No. 20 C 30;director_medico@clinicasanrafael.net;8886000;
Cundinamarca;GIRARDOT;2530703241;JUNICAL MEDICAL S.A.S.;2530703241;01;JUNICAL MEDICAL S.A.S.;901164974;0;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;3;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MAGDA VALERIA MENDEZ CAICEDO;CRA 6A N 20-115 Y CRA 5 N 20A-37 /05/39/45/47;calidadjunical@gmail.com;3208015513;
Cundinamarca;SOACHA;2575402385;PROCARDIO SERVICIOS MEDICOS INTEGRALES S.A.S.;2575402385;01;HOSPITAL CARDIOVASCULAR DEL NIÑO DE CUNDINAMARCA;800210375;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;42;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Guillermo Humberto Mayorga Zalamea;Carrea 4 este N° 31-88;gerencia@procardiohcc.com;5922979;
Cundinamarca;SOACHA;2575402480;SAN LUIS CRITICAL CARE S.A.S;2575402480;01;SAN LUIS CRITICAL CARE S.A.S;900646723;4;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MARISOL GRANADA CAMACHO;CR 4 No 20 - 28;calidadlucedmarb@gmail.com;8400347;
Cundinamarca;ZIPAQUIRÁ;2589902560;MEINTEGRAL S.A.S;2589902560;01;MEINTEGRAL ZIPAQUIRA;900181419;2;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Silva Manrique Álvaro Ándres;Cra 16 No 5-28;gerente.general@meintegral.com;8513969;
Cundinamarca;ZIPAQUIRÁ;2589902693;IPS ARCASALUD SAS;2589902693;01;IPS ARCASALUD SAS;900971406;7;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;17;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;PEDRO FABIAN DAVALOS BERDUGO;CALLE 5 N. 10A-28;calidad@arcasalud.co ;3106181019 -  7428728 ext 707;
Cundinamarca;ZIPAQUIRÁ;2589902990;ESE HOSPITAL UNIVERSITARIO DE LA SAMARITANA;2589902990;20;HOSPITAL REGIONAL DE ZIPAQUIRÁ ;899999032;5;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;12;20;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JAIRO ENRIQUE CASTRO MELO;CALLE 1 SUR N° 11-90;hrz.director@hus.org.co;4077075 EXT. 10702;
Huila;GARZÓN;4129800419;E.S.E. HOSPITAL DEPARTAMENTAL SAN VICENTE DE PAUL DE GARZON;4129800419;01;E.S.E. SAN VICENTE DE PAUL DE GARZON;891180026;5;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;NESTOR JHALYL MONROY ATIA;CALLE 7 # 14-25 Y CALLE 7 # 14-69;calidad@hospitalsvpgarzon.gov.co;(8) 8332570;
Huila;NEIVA;4100100385;CLINICA MEDILASER S A;4100100385;01;CLINICA MEDILASER S.A.;813001952;0;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;33;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MARIO ANDRES SUAZA VALLEJO ;CRA 7 # 11-65;masuazav@medilaser.co;8724100;
Huila;NEIVA;4100100521;SOCIEDAD CLINICA EMCOSALUD S.A.;4100100521;01;SOCIEDAD CLINICA EMCOSALUD S.A.;813005431;3;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;9;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ABEL FERNELY SEPULVEDA RAMOS;CALLE 5 # 6-73;emcosalud@emcosalud.com;8717404;
Huila;NEIVA;4100100562;E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA;4100100562;01;E.S.E. HOSPITAL UNIVERSITARIO HERNANDO MONCALEANO PERDOMO DE NEIVA;891180268;0;JURIDICO;4;Pública;1;Instituciones - IPS;SI;3;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;28;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;EMMA CONSTANZA SASTOQUE MEÑACA;CALLE 9 # 15-25;angela.salcedo@huhmp.gov.co leticia.rivera@huhmp.gov.co;8722777;
Huila;NEIVA;4100100572;CLINICA UROS S.A.S - TORRE A;4100100572;01;CLINICA UROS S.A.S - TORRE A;813011577;4;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;34;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;NEYDI VIVIANA JAIMES LEGUIZAMON;CRA 6 # 16-35;servicioalcliente@clinicauros.com;8725400;
Huila;NEIVA;4100101214;CLINICA BELO HORIZONTE;4100101214;01;CLINICA BELO HORIZONTE LTDA;900215983;3;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;HUGO HERNANDO BAHAMON TOVAR;CALLE 8 N. 50 - 19;clinicabelohorizonte@yahoo.es;8779494;
Huila;NEIVA;4100101492;SOCIEDAD CLINICA CARDIOVASCULAR CORAZON JOVEN S.A.;4100101492;01;COVEN;900280825;4;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;SANDI YOLIMA RINCON OVALLES;CALLE 9 NO. 7 -38;gerencia@clinicacorazonjoven.com, juridica@clinicacorazonjoven.com; (098) 8632070 - 8620909- 3124811458 . 3144800822;
Huila;PITALITO;4155100479;ESE HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO;4155100479;01;E.S.E. HOSPITAL DEPARTAMENTAL SAN ANTONIO DE PITALITO;891180134;2;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;DIANA VICTORIA MUÑOZ MUÑOZ;CALLE 3SUR #1B-45;auditcalidad@hospitalpitalito.gov.co;8362711;
La Guajira;MAICAO;4400100780;GYO MEDICAL IPS S.A.S.;4443000780;03;GYO MEDICALIPS SAS SUCURSAL MAICAO;900386591;2;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;DIANA CORONADO FELIZZOLA;CALLE 16 NUEVO HOSPITAL;GYOMEDICAL_MAICAO@HOTMAIL.COM;7269337;
La Guajira;MAICAO;4443000168;SOCIEDAD MEDICA CLINICA MAICAO S.A;4443000168;01;SOCIEDAD MEDICA CLINICA MAICAO LTDA;839000356;0;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;12;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ALDRIN RAMIRO QUINTANA USTATE;CALLE 16 No 6-41;;;
La Guajira;RIOHACHA;4400100065;CENTRO DIAGNOSTICO DE ESPECIALISTAS LTDA;4400100065;02;CLINICA CEDES LTDA;800193989;8;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;17;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;FLORENTINO ANASTACIO QUINTANA CURIEL;Calle 13 No. 11 - 75;;;
La Guajira;RIOHACHA;4400100441;UNIDAD DE CUIDADOS INTENSIVOS RENACER LIMITADA;4400100441;01;UNIDAD DE CUIDADOS INTENSIVOS RENACER;825003080;6;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;efrain pacheco casadiego;calle 14a n 11-09;;;
La Guajira;RIOHACHA;4400101132;CLINIVIDA Y SALUD IPS SAS;4400101132;01;CLINIVIDA Y SALUD IPS SAS;901336751;4;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;11;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JULIO MARIO GOMEZ BACCI;CALLE 11 Nº 15 - 44;calidad.clinividaips@gmail.com;3215496698;
La Guajira;SAN JUAN DEL CESAR;4400100780;GYO MEDICAL IPS S.A.S.;4465000780;02;GYO MEDICAL IPS S.A.S. - SUCURSAL SAN JUAN;900386591;2;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;DIANA CORONADO FELIZZOLA;Calle 4 entre Carrera 4 y 5 Hospital;gyomedicalsanjuan@hotmail.com;7741825;
La Guajira;SAN JUAN DEL CESAR;4465000717;CLINICA SAN JUAN BAUTISTA S.A.S.;4465000717;01;CLINICA SAN JUAN BAUTISTA S.A.S.;900272582;6;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;15;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CARLOS HUMBERTO ARCE GARCIA;CALLE 7 No. 1-74;clinicasanjuanbautista@hotmail.com;7742689;
Magdalena;CIÉNAGA;4718900137;FUNDACION POLICLINICA CIENAGA;4718900137;02;FUNDACION POLICLINICA CIENAGA;800201726;3;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;FRANCISCO RAMON MORAN ALVAREZ;CL 8 No. 12 - 26;policlinica_cienaga@hotmail.com;4240957;
Magdalena;SANTA MARTA;4700100406;CLINICA DE LA MUJER S.A.;4700100406;01;CLINICA DE LA MUJER S.A.;819000364;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;4;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;EMILIO JOSE ARAOS SANCHEZ;CALLE 22 No. 21-16;gerencia@clinicadelamujersa.com.co;(57-5) 4204089;
Magdalena;SANTA MARTA;4700100435;CLINICA LA MILAGROSA S.A.;4700100435;01;CLINICA LA MILAGROSA S.A;800067515;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;15;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUZ DEL CARMEN OSPINO CAÑAS;CALLE 22 # 13a-09;cmilagrosa@clinicalamilagrosa.co;4351847;
Magdalena;SANTA MARTA;4700100482;UNIDAD DE ATENCION DE PACIENTES EN ESTADO CRITICO CUIDADO CRITICO S.A.S;4700100482;01;UNIDAD DE ATENCION DE PACIENTES EN ESTADO CRITICO CUIDADO CRITICO S.A.S;819003210;5;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;16;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ANA MARIA PIZARRO FERNANDEZ;CALLE 23 No. 18 A - 103;admin.cuidadocritico@clinicamarcaribe.com;4209428;
Magdalena;SANTA MARTA;4700100508;SOCIEDAD MEDICA DE SANTA MARTA S.A. - CLINICA EL PRADO;4700100508;01;SOCIEDAD MEDICA DE SANTA MARTA LTDA. CLINICA EL PRADO;891701664;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JAIME ARCE GARCÍA;CL 26 KR 5 ESQ;gerencia@ipsclinicaelprado.com;4329200;
Magdalena;SANTA MARTA;4700100650;EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE;4700100650;01;HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE;891780185;2;JURIDICO;4;Pública;1;Instituciones - IPS;SI;3;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;17;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;TOMAS ALFREDO DIAZ GRANADOS CASADIEGO;Calle 23 CARRERA 14 ESQUINA;calidadhuft@hotmail.com ftroconismental@hotmail.com;4346262 EXT 201, 233;
Magdalena;SANTA MARTA;4700100813;CLINICA BENEDICTO S.A;4700100813;01;CLINICA BENEDICTO S.A;900099151;4;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;4;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JOSE DE LOS REYES TORRES HERNANDEZ;CALLE 23 No.14-46;;4236265;
Magdalena;SANTA MARTA;4700100877;PERFECT BODY MEDICAL CENTER LTDA;4700100877;01;PERFECT BODY MEDICAL CENTER;900223667;4;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;4;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;NANCY ESTRADA PACHECHO;CARRERA 20 N° 15 -110;calidad@perfectbody.com.co;4217901;
Magdalena;SANTA MARTA;4700100905;INVERSIONES AZALUD S.A.S;4700100905;01;CLINICA BAHIA;900267064;2;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;2;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;EUDEL LEÓN SOLANO;KARRERA 19 28C - 09;clinica.bahia@hotmail.com;3017576410;
Magdalena;SANTA MARTA;4700101078;CENTROS HOSPITALARIOS DEL CARIBE S.A.S.;4700101078;01;CENTROS HOSPITALARIOS DEL CARIBE S.A.S.;900520510;0;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;IRINA JOSE VANEGAS PALACIO;CALLE 22 #15-34;cehoca@cehoca.co;4203080;
Magdalena;SANTA MARTA;4700101539;Clínica Avidanti Santa Marta;4700101539;01;Clínica Avidanti Santa Marta;800185449;9;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;19;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Mabel Rocio Rueda Rodriguez;Cra 4 No 26A - 71;notificaciones@avidanti.com;3184635850;
Meta;GRANADA;5031300522;Hospital Departamental de Granada - Empresa Social del Meta;5031300522;01;Hospital Departamental de Granada. Empresa Social del Estado;800037021;7;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JESUS EMILIO ROSADO SARABIA;calle 15 entre 2 y 4;calidadrh@hospitalgranada.gov.co;6500505;
Meta;VILLAVICENCIO;5000100321;INVERSIONES CLINICA DEL META S.A.;5000100321;01;INVERSIONES CLINICA DEL META S.A.;892000401;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;15;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JORGE LUIS CRUZ VEGA;CALLE 33 NO. 36-50;gerencia4@clinicameta.co;6614400 Ext  1199;
Meta;VILLAVICENCIO;5000100529;HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.;5000100529;01;HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO ESE;892000501;5;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MARYURY DIAZ CESPEDES;CALLE 37 N.28-53;;;
Meta;VILLAVICENCIO;5000101034;CORPORACION CLINICA ;5000101034;01;CORPORACION CLINICA ;900213617;3;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;19;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;FELIPE MEJIA ESCOBAR;CL 36 35-70;kchacon@clinicaucc.com;6614300 ext 201;
Meta;VILLAVICENCIO;5000101287;ANGIOGRAFIA DE COLOMBIA S.A.S.;5000101287;01;CLÍNICA CARDIOVASCULAR;900148265;6;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JUAN MANUEL CORRAL HIGUERA;CARRERA 40 # 33 - 08;calidad@angiografiadecolombia.com;3112399108;
Meta;VILLAVICENCIO;5000101421;NUEVA CLÍNICA EL BARZAL S.A.S;5000101421;01;NUEVA CLÍNICA EL BARZAL SAS;900470909;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;10;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ZORAIDA CUBILLOS MORENO;CARRERA 37 No. 35-17;direccionadmi@chmsas.com;6726521;
Meta;VILLAVICENCIO;5031300115;SERVICIOS MEDICOS INTEGRALES DE SALUD SAS SERVIMEDICOS SAS ;5000100115;01;CLINICA CENTAUROS I.P.S.;800162035;4;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;08;;;0;;Fecha corte REPS: May 22 2020  2:16PM;LUIS ALBERTO FRANCO MORENO;CALLE 32 No.40A-40;;;
Nariño;IPIALES;5235600356;HOSPITAL CIVIL DE IPIALES ESE;5235600356;01;E.S.E. HOSPITAL CIVIL DE IPIALES;800084362;3;JURIDICO;4;Pública;1;Instituciones - IPS;SI;2;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;17;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;GIOVANNI ANDRES FAJARDO ROJAS ;Cra 1 No 4A- 142 Este - Avenida Panamericana     ;gerencia@hci.gov.co;3166901603;
Nariño;IPIALES;5235600890;SOCIEDAD LAS LAJAS S.A.S.;5235600890;01;SOCIEDAD LAS LAJAS S.A.S;837000974;5;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;CARLOS JULIO GUERRERO CASTILLO;KR 6 # 24-122;clinicalajasipiales@hotmail.com;7253750;
Nariño;PASTO;5200100279;CLINICA NUESTRA SEÑORA DE FATIMA S.A.;5200100279;01;CLINICA NUESTRA SEÑORA DE FATIMA;891200032;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;5;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;RICARDO MAURICIO TUPAZ DE LA ROSA;CALLE 21 NUMERO 26 40;gerencia@clifatima.com;7333630 EXTENCION 289;
Nariño;PASTO;5200100312;SALUDCOOP CLINICA LOS ANDES S.A.;5200100312;01;SALUDCOOP CLINICA LOS ANDES S.A.;814003898;3;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;5;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;GERARDO IVAN BASTIDAS BELTRAN;CARRERA 42 18 A 56;gerenciaclinicalosandes@gmail.com;7333780;
Nariño;PASTO;5200100557;FUNDACION HOSPITAL SAN PEDRO;5200100557;01;FUNDACION HOSPITAL SAN PEDRO;891200209;3;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;14;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;OSCAR ALBERTO MOSQUERA DAZA;CL16 KR43 ESQ;gerencia@hospitalsanpedro.org;7336000;
Nariño;PASTO;5200100669;PROFESIONALES DE LA SALUD S.A. "PROINSALUD S.A.";5200100669;01;PROFESIONALES DE LA SALUD S.A. "PROINSALUD S.A.";800176807;4;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JAIME ALBERTO ARTEAGA CORAL;CALLE 14 Nº 34-24 SAN IGNACIO;pamec@proinsalud.co;7296470;
Nariño;PASTO;5200100891;UNIDAD CARDIOQUIRURGICA DE NARIÑO SAS;5200100891;01;UNIDAD CARDIOQUIRURGICA DE NARIÑO LTDA;814006248;1;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;ELIANETH RODRIGUEZ PINEDA;Carrera 36 No 16 B 64;gerencia@cardioquirurgica.com.co;3183544604;
Nariño;PASTO;5200101102;E.S.E. HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO;5200101102;01;HOSPITAL UNIVERSITARIO DEPARTAMENTAL DE NARIÑO;891200528;8;JURIDICO;4;Pública;1;Instituciones - IPS;SI;3;DEPARTAMENTAL;SI;CAMAS;9;Cuidado Intensivo Adulto;20;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;NILSEN ARLEY ALVEAR ACOSTA;Calle 22No. 7-93;www.hosdenar.gov.co;3113640760;
Nariño;PASTO;5200101923;CORPORACIÓN PARA LA SALUD INTEGRAL S.A.S. - CORPOSALUD S.A.S.;5200101923;01;CORPORACIÓN PARA LA SALUD INTEGRAL S.A.S. - CORPOSALUD S.A.S.;900335692;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;YAMILE XIMENA DEVIA DE LA HOZ;CRA 32 # 17-32;gerencia@corposaludsas.com;7336701;
Nariño;PASTO;5200101979;CLINICA ONCOLOGICA AURORA SAS;5200101979;01;Clínica Oncológica Aurora SAS;900442870;2;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;8;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;Javier Paz Mora;CRA. 34 No. 11A 12  piso 2-3-5;gerencia@grupomedinuclear.com;7296042;
Nariño;PASTO;5200102047;COMPAÑIA OPERADORA CLINICA HISPANOAMERICA SAS;5200102047;01;Clinica Hispanoamerica;900335691;2;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;7;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JOVANNA MARCELA ROSERO ROSERO;Carrera 41 No. 19D - 147;clinicahispanoamerica@gmail.com;7382280;
Nariño;PASTO;5200102345;CENTRO DE CUIDADOS CARDIONEUROVASCULARES PABON SAS;5200102345;01;CENTRO DE CUIDADOS CARDIONEUROVASCULARES PABON SAS;900900155;1;JURIDICO;1;Privada;1;Instituciones - IPS;  ; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;27;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;WERTINO PABON ;CARRERA 33 No. 12A-44 LOCAL 601 PISO 6 EDIFICIO CLINICA SAN IGNACIO;ANACRIS706@HOTMAIL.COM;3183309479;
Norte de Santander;CÚCUTA;5400100470;CLINICA SAN JOSE DE CUCUTA SA;5400100470;01;CLINICA SAN JOSE DE CUCUTA SA;800012189;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;37;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;JOSÈ EDGAR SALGAR VILLAMIZAR;CALLE 13 # 1E-74 B. LOS CAOBOS;clinsanjose@hotmail.com;5821111 - 3153740618;
Norte de Santander;CÚCUTA;5400100603;CLINICA SANTA ANA S.A.;5400100603;01;CLÍNICA SANTA ANA S.A.;890500060;7;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;11;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;YOISE MARLYSE RANGEL CONTRERAS ;AVENIDA 11E # 8 - 41;clinica_santa_ana_sa@yahoo.es;57 7 5828384;
Norte de Santander;CÚCUTA;5400100810;CLINICA NORTE S.A.;5400100810;01;CLINICA NORTE S.A.;890500309;5;JURIDICO;1;Privada;1;Instituciones - IPS;NO; ;;SI;CAMAS;9;Cuidado Intensivo Adulto;6;01;;;0;;Fecha corte REPS: May 22 2020  2:16PM;MANUEL IGNACIO GUARDIOLA PLAZAS;AV 1 Nº 18-11;gerencia@clinicanorte.com.co;5711755;
